pair,block_id,block_label,pair_count,avg_score,mark_span_verse_count,matt_span_verse_count,mark_unmatched_count,matt_unmatched_count,mark_token_count,matt_token_count,gap_before_mark_count,gap_before_matt_count,gap_category,mark_range,matt_range,representative_primary_pairs,mark_text_preview,matt_text_preview,direction_id,source,target,source_range,target_range,operations,burden_score,required_explanations,contrary_evidence,plausible_response_model
Mark↔Matthew,15,Mark Mark 8:2–Mark 8:20 / Matt Matt 15:32–Matt 16:10,15,0.341707,19,18,4,3,277,272,9,3,source_material_omitted_or_compressed_by_target,Mark 8:2–Mark 8:20,Matt 15:32–Matt 16:10,Mark 8:2~Matt 15:32; Mark 8:4~Matt 15:33; Mark 8:5~Matt 15:34; Mark 8:6~Matt 15:36; Mark 8:8~Matt 15:37,"Σπλαγχνίζομαι ἐπὶ τὸν ὄχλον ὅτι ἤδη ἡμέραι τρεῖς προσμένουσίν μοι καὶ οὐκ ἔχουσιν τί φάγωσιν· καὶ ἐὰν ἀπολύσω αὐτοὺς νήστεις εἰς οἶκον αὐτῶν, ἐκλυθήσονται ἐν τῇ ὁδῷ· ⸂καί τινες⸃ αὐτῶν ⸀ἀπὸ μακρόθεν ⸀ἥκασιν. καὶ ἀπεκρίθησαν αὐτῷ οἱ μαθηταὶ αὐτοῦ ⸀ὅτι Πόθεν τούτους δυνήσεταί τις ὧδε χορτάσαι ἄρτων ἐπʼ ἐρημίας;","Ὁ δὲ Ἰησοῦς προσκαλεσάμενος τοὺς μαθητὰς αὐτοῦ εἶπεν· Σπλαγχνίζομαι ἐπὶ τὸν ὄχλον, ὅτι ἤδη ἡμέραι τρεῖς προσμένουσίν μοι καὶ οὐκ ἔχουσιν τί φάγωσιν· καὶ ἀπολῦσαι αὐτοὺς νήστεις οὐ θέλω, μήποτε ἐκλυθῶσιν ἐν τῇ ὁδῷ. καὶ λέγουσιν αὐτῷ οἱ ⸀μαθηταί· Πόθεν ἡμῖν ἐν ἐρημίᾳ ἄρτοι τοσοῦτοι ὥστε χορτάσαι ὄχλον τοσοῦτον; καὶ λέγει αὐτοῖς ὁ Ἰησοῦς· Πόσους ἄρτους ἔχετε; οἱ δὲ εἶπαν· Ἑπτά, καὶ ὀλίγα ἰχθύδια.",mark_used_matthew,Matthew,Mark,Matt 15:32–Matt 16:10,Mark 8:2–Mark 8:20,length_neutral; mark_additions; tempo_intensification; mark_preserves_extra_material,,"Span lengths are close (277 vs 272); neither direction is decided by block length alone. | Within the span Mark preserves more unmatched material (4 vs 3), which fits Markan expansion, retention, or de-grouping. | Mark has more tempo markers (1 vs 0); Matthew→Mark implies intensification or vividization. | Before this block Matthew lacks a Markan interval of 9 verses (Mark 7:30–Mark 8:1); Matthew→Mark fits Markan expansion, preservation, or non-Matthean material.",Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.
Mark↔Matthew,16,Mark Mark 8:27–Mark 9:19 / Matt Matt 16:13–Matt 17:17,25,0.450842,31,33,6,8,585,645,6,2,minor_gap_or_local_relocation,Mark 8:27–Mark 9:19,Matt 16:13–Matt 17:17,Mark 8:27~Matt 16:13; Mark 8:28~Matt 16:14; Mark 8:29~Matt 16:16; Mark 8:30~Matt 16:20; Mark 8:31~Matt 16:21,"Καὶ ἐξῆλθεν ὁ Ἰησοῦς καὶ οἱ μαθηταὶ αὐτοῦ εἰς τὰς κώμας Καισαρείας τῆς Φιλίππου· καὶ ἐν τῇ ὁδῷ ἐπηρώτα τοὺς μαθητὰς αὐτοῦ λέγων αὐτοῖς· Τίνα με λέγουσιν οἱ ἄνθρωποι εἶναι; οἱ δὲ ⸂εἶπαν αὐτῷ λέγοντες⸃ ⸀ὅτι Ἰωάννην τὸν βαπτιστήν, καὶ ἄλλοι Ἠλίαν, ἄλλοι δὲ ⸂ὅτι εἷς⸃ τῶν προφητῶν. καὶ αὐτὸς ⸂ἐπηρώτα αὐτούς⸃· Ὑμεῖς δὲ τίνα με λέγετε εἶναι; ⸀ἀποκριθεὶς ὁ Πέτρος λέγει αὐτῷ· Σὺ εἶ ὁ χριστός.","Ἐλθὼν δὲ ὁ Ἰησοῦς εἰς τὰ μέρη Καισαρείας τῆς Φιλίππου ἠρώτα τοὺς μαθητὰς αὐτοῦ λέγων· ⸀Τίνα λέγουσιν οἱ ἄνθρωποι εἶναι τὸν υἱὸν τοῦ ἀνθρώπου; οἱ δὲ εἶπαν· Οἱ μὲν Ἰωάννην τὸν βαπτιστήν, ἄλλοι δὲ Ἠλίαν, ἕτεροι δὲ Ἰερεμίαν ἢ ἕνα τῶν προφητῶν. λέγει αὐτοῖς· Ὑμεῖς δὲ τίνα με λέγετε εἶναι;",matthew_used_mark,Mark,Matthew,Mark 8:27–Mark 9:19,Matt 16:13–Matt 17:17,length_neutral; matt_additions; tempo_smoothing; terminology_shift; descripturalization,,"Span lengths are close (585 vs 645); neither direction is decided by block length alone. | Within the span Matthew has more unmatched verses (8 vs Mark 6), which fits added material or redistribution into the Matthean span. | Mark has more tempo markers εὐθύς/εὐθέως in this span (1 vs 0); Mark→Matthew implies tempo smoothing or de-intensification. | Mark uses βασιλεία τοῦ θεοῦ (1) while Matthew uses βασιλεία τῶν οὐρανῶν (1); Mark→Matthew implies terminology substitution. | Mark has more scriptural markers in-span (2 vs 0); Mark→Matthew would require their reduction.",Local changes still require redactional explanation.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
Mark↔Matthew,16,Mark Mark 8:27–Mark 9:19 / Matt Matt 16:13–Matt 17:17,25,0.450842,31,33,6,8,585,645,6,2,minor_gap_or_local_relocation,Mark 8:27–Mark 9:19,Matt 16:13–Matt 17:17,Mark 8:27~Matt 16:13; Mark 8:28~Matt 16:14; Mark 8:29~Matt 16:16; Mark 8:30~Matt 16:20; Mark 8:31~Matt 16:21,"Καὶ ἐξῆλθεν ὁ Ἰησοῦς καὶ οἱ μαθηταὶ αὐτοῦ εἰς τὰς κώμας Καισαρείας τῆς Φιλίππου· καὶ ἐν τῇ ὁδῷ ἐπηρώτα τοὺς μαθητὰς αὐτοῦ λέγων αὐτοῖς· Τίνα με λέγουσιν οἱ ἄνθρωποι εἶναι; οἱ δὲ ⸂εἶπαν αὐτῷ λέγοντες⸃ ⸀ὅτι Ἰωάννην τὸν βαπτιστήν, καὶ ἄλλοι Ἠλίαν, ἄλλοι δὲ ⸂ὅτι εἷς⸃ τῶν προφητῶν. καὶ αὐτὸς ⸂ἐπηρώτα αὐτούς⸃· Ὑμεῖς δὲ τίνα με λέγετε εἶναι; ⸀ἀποκριθεὶς ὁ Πέτρος λέγει αὐτῷ· Σὺ εἶ ὁ χριστός.","Ἐλθὼν δὲ ὁ Ἰησοῦς εἰς τὰ μέρη Καισαρείας τῆς Φιλίππου ἠρώτα τοὺς μαθητὰς αὐτοῦ λέγων· ⸀Τίνα λέγουσιν οἱ ἄνθρωποι εἶναι τὸν υἱὸν τοῦ ἀνθρώπου; οἱ δὲ εἶπαν· Οἱ μὲν Ἰωάννην τὸν βαπτιστήν, ἄλλοι δὲ Ἠλίαν, ἕτεροι δὲ Ἰερεμίαν ἢ ἕνα τῶν προφητῶν. λέγει αὐτοῖς· Ὑμεῖς δὲ τίνα με λέγετε εἶναι;",mark_used_matthew,Matthew,Mark,Matt 16:13–Matt 17:17,Mark 8:27–Mark 9:19,length_neutral; mark_omissions; tempo_intensification; terminology_shift; scripturalization,,"Span lengths are close (585 vs 645); neither direction is decided by block length alone. | Within the span Mark lacks 2 relative Matthean verses, which requires omission or stronger compression. | Mark has more tempo markers (1 vs 0); Matthew→Mark implies intensification or vividization. | The same contrast requires Matthew→Mark to replace βασιλεία τῶν οὐρανῶν with βασιλεία τοῦ θεοῦ. | Matthew→Mark would require added explicit citation markers (0→2).",Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.
Mark↔Matthew,17,Mark Mark 9:42–Mark 9:47 / Matt Matt 18:6–Matt 18:9,3,0.509813,4,4,1,1,113,120,22,14,source_material_omitted_or_compressed_by_target,Mark 9:42–Mark 9:47,Matt 18:6–Matt 18:9,Mark 9:42~Matt 18:6; Mark 9:45~Matt 18:8; Mark 9:47~Matt 18:9,"Καὶ ὃς ⸀ἂν σκανδαλίσῃ ἕνα τῶν μικρῶν ⸀τούτων τῶν πιστευόντων ⸂εἰς ἐμέ⸃, καλόν ἐστιν αὐτῷ μᾶλλον εἰ περίκειται ⸂μύλος ὀνικὸς⸃ περὶ τὸν τράχηλον αὐτοῦ καὶ βέβληται εἰς τὴν θάλασσαν. Καὶ ἐὰν ⸀σκανδαλίζῃ σε ἡ χείρ σου, ἀπόκοψον αὐτήν· καλόν ⸂ἐστίν σε⸃ κυλλὸν ⸂εἰσελθεῖν εἰς τὴν ζωὴν⸃ ἢ τὰς δύο χεῖρας ἔχοντα ἀπελθεῖν εἰς τὴν γέενναν, εἰς τὸ πῦρ τὸ ⸀ἄσβεστον. καὶ ἐὰν ὁ πούς σου σκανδαλίζῃ σε, ἀπόκοψον αὐτόν· καλόν ἐστίν ⸀σε εἰσελθεῖν εἰς τὴν ζωὴν χωλὸν ἢ τοὺς δύο πόδας ἔχοντα βληθῆναι εἰς τὴν ⸀γέενναν.","Ὃς δʼ ἂν σκανδαλίσῃ ἕνα τῶν μικρῶν τούτων τῶν πιστευόντων εἰς ἐμέ, συμφέρει αὐτῷ ἵνα κρεμασθῇ μύλος ὀνικὸς ⸀εἰς τὸν τράχηλον αὐτοῦ καὶ καταποντισθῇ ἐν τῷ πελάγει τῆς θαλάσσης. οὐαὶ τῷ κόσμῳ ἀπὸ τῶν σκανδάλων· ἀνάγκη ⸀γὰρ ἐλθεῖν τὰ σκάνδαλα, πλὴν οὐαὶ τῷ ⸀ἀνθρώπῳ διʼ οὗ τὸ σκάνδαλον ἔρχεται. Εἰ δὲ ἡ χείρ σου ἢ ὁ πούς σου σκανδαλίζει σε, ἔκκοψον ⸀αὐτὸν καὶ βάλε ἀπὸ σοῦ· καλόν σοί ἐστιν εἰσελθεῖν εἰς τὴν ζωὴν ⸂κυλλὸν ἢ χωλόν⸃, ἢ δύο χεῖρας ἢ δύο πόδας ἔχοντα βληθῆναι εἰς τὸ πῦρ τὸ αἰώνιον.",matthew_used_mark,Mark,Matthew,Mark 9:42–Mark 9:47,Matt 18:6–Matt 18:9,length_neutral; verbal_vividization; matt_nonuse_of_mark_gap,,Span lengths are close (113 vs 120); neither direction is decided by block length alone. | Matthew has a higher present-indicative ratio in the span (1.0 vs 0.8333); Mark→Matthew would require added present-tense vividness. | Before this block Mark has an unmatched interval of 22 verses (Mark 9:20–Mark 9:41) compared with 14 in Matthew.,Local changes still require redactional explanation.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
Mark↔Matthew,17,Mark Mark 9:42–Mark 9:47 / Matt Matt 18:6–Matt 18:9,3,0.509813,4,4,1,1,113,120,22,14,source_material_omitted_or_compressed_by_target,Mark 9:42–Mark 9:47,Matt 18:6–Matt 18:9,Mark 9:42~Matt 18:6; Mark 9:45~Matt 18:8; Mark 9:47~Matt 18:9,"Καὶ ὃς ⸀ἂν σκανδαλίσῃ ἕνα τῶν μικρῶν ⸀τούτων τῶν πιστευόντων ⸂εἰς ἐμέ⸃, καλόν ἐστιν αὐτῷ μᾶλλον εἰ περίκειται ⸂μύλος ὀνικὸς⸃ περὶ τὸν τράχηλον αὐτοῦ καὶ βέβληται εἰς τὴν θάλασσαν. Καὶ ἐὰν ⸀σκανδαλίζῃ σε ἡ χείρ σου, ἀπόκοψον αὐτήν· καλόν ⸂ἐστίν σε⸃ κυλλὸν ⸂εἰσελθεῖν εἰς τὴν ζωὴν⸃ ἢ τὰς δύο χεῖρας ἔχοντα ἀπελθεῖν εἰς τὴν γέενναν, εἰς τὸ πῦρ τὸ ⸀ἄσβεστον. καὶ ἐὰν ὁ πούς σου σκανδαλίζῃ σε, ἀπόκοψον αὐτόν· καλόν ἐστίν ⸀σε εἰσελθεῖν εἰς τὴν ζωὴν χωλὸν ἢ τοὺς δύο πόδας ἔχοντα βληθῆναι εἰς τὴν ⸀γέενναν.","Ὃς δʼ ἂν σκανδαλίσῃ ἕνα τῶν μικρῶν τούτων τῶν πιστευόντων εἰς ἐμέ, συμφέρει αὐτῷ ἵνα κρεμασθῇ μύλος ὀνικὸς ⸀εἰς τὸν τράχηλον αὐτοῦ καὶ καταποντισθῇ ἐν τῷ πελάγει τῆς θαλάσσης. οὐαὶ τῷ κόσμῳ ἀπὸ τῶν σκανδάλων· ἀνάγκη ⸀γὰρ ἐλθεῖν τὰ σκάνδαλα, πλὴν οὐαὶ τῷ ⸀ἀνθρώπῳ διʼ οὗ τὸ σκάνδαλον ἔρχεται. Εἰ δὲ ἡ χείρ σου ἢ ὁ πούς σου σκανδαλίζει σε, ἔκκοψον ⸀αὐτὸν καὶ βάλε ἀπὸ σοῦ· καλόν σοί ἐστιν εἰσελθεῖν εἰς τὴν ζωὴν ⸂κυλλὸν ἢ χωλόν⸃, ἢ δύο χεῖρας ἢ δύο πόδας ἔχοντα βληθῆναι εἰς τὸ πῦρ τὸ αἰώνιον.",mark_used_matthew,Matthew,Mark,Matt 18:6–Matt 18:9,Mark 9:42–Mark 9:47,length_neutral; verbal_smoothing; mark_preserves_extra_material,,"Span lengths are close (113 vs 120); neither direction is decided by block length alone. | Matthew→Mark would fit smoothing away from present-tense vividness (1.0→0.8333). | Before this block Matthew lacks a Markan interval of 22 verses (Mark 9:20–Mark 9:41); Matthew→Mark fits Markan expansion, preservation, or non-Matthean material.",Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.
Mark↔Matthew,18,Mark Mark 10:6–Mark 10:31 / Matt Matt 19:4–Matt 19:30,20,0.461435,26,27,6,7,428,486,8,28,target_addition_or_interposition,Mark 10:6–Mark 10:31,Matt 19:4–Matt 19:30,Mark 10:6~Matt 19:4; Mark 10:7~Matt 19:5; Mark 10:9~Matt 19:6; Mark 10:11~Matt 19:9; Mark 10:13~Matt 19:13,"ἀπὸ δὲ ἀρχῆς κτίσεως ἄρσεν καὶ θῆλυ ἐποίησεν ⸀αὐτούς· ἕνεκεν τούτου καταλείψει ἄνθρωπος τὸν πατέρα αὐτοῦ καὶ τὴν μητέρα ⸂καὶ προσκολληθήσεται πρὸς τὴν γυναῖκα αὐτοῦ⸃, καὶ ἔσονται οἱ δύο εἰς σάρκα μίαν· ὥστε οὐκέτι εἰσὶν δύο ἀλλὰ μία σάρξ·","ὁ δὲ ἀποκριθεὶς ⸀εἶπεν· Οὐκ ἀνέγνωτε ὅτι ὁ ⸀κτίσας ἀπʼ ἀρχῆς ἄρσεν καὶ θῆλυ ἐποίησεν αὐτοὺς καὶ εἶπεν· ⸀Ἕνεκα τούτου καταλείψει ἄνθρωπος τὸν πατέρα καὶ τὴν μητέρα καὶ ⸀κολληθήσεται τῇ γυναικὶ αὐτοῦ, καὶ ἔσονται οἱ δύο εἰς σάρκα μίαν; ὥστε οὐκέτι εἰσὶν δύο ἀλλὰ σὰρξ μία. ὃ οὖν ὁ θεὸς συνέζευξεν ἄνθρωπος μὴ χωριζέτω.",matthew_used_mark,Mark,Matthew,Mark 10:6–Mark 10:31,Matt 19:4–Matt 19:30,length_neutral; matt_additions; terminology_shift; matt_interposition,,"Span lengths are close (428 vs 486); neither direction is decided by block length alone. | Within the span Matthew has more unmatched verses (7 vs Mark 6), which fits added material or redistribution into the Matthean span. | Mark uses βασιλεία τοῦ θεοῦ (5) while Matthew uses βασιλεία τῶν οὐρανῶν (3); Mark→Matthew implies terminology substitution. | Before this block Matthew has an inserted/repositioned interval of 28 verses (Matt 18:10–Matt 19:3) compared with 8 in Mark.",Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
Mark↔Matthew,18,Mark Mark 10:6–Mark 10:31 / Matt Matt 19:4–Matt 19:30,20,0.461435,26,27,6,7,428,486,8,28,target_addition_or_interposition,Mark 10:6–Mark 10:31,Matt 19:4–Matt 19:30,Mark 10:6~Matt 19:4; Mark 10:7~Matt 19:5; Mark 10:9~Matt 19:6; Mark 10:11~Matt 19:9; Mark 10:13~Matt 19:13,"ἀπὸ δὲ ἀρχῆς κτίσεως ἄρσεν καὶ θῆλυ ἐποίησεν ⸀αὐτούς· ἕνεκεν τούτου καταλείψει ἄνθρωπος τὸν πατέρα αὐτοῦ καὶ τὴν μητέρα ⸂καὶ προσκολληθήσεται πρὸς τὴν γυναῖκα αὐτοῦ⸃, καὶ ἔσονται οἱ δύο εἰς σάρκα μίαν· ὥστε οὐκέτι εἰσὶν δύο ἀλλὰ μία σάρξ·","ὁ δὲ ἀποκριθεὶς ⸀εἶπεν· Οὐκ ἀνέγνωτε ὅτι ὁ ⸀κτίσας ἀπʼ ἀρχῆς ἄρσεν καὶ θῆλυ ἐποίησεν αὐτοὺς καὶ εἶπεν· ⸀Ἕνεκα τούτου καταλείψει ἄνθρωπος τὸν πατέρα καὶ τὴν μητέρα καὶ ⸀κολληθήσεται τῇ γυναικὶ αὐτοῦ, καὶ ἔσονται οἱ δύο εἰς σάρκα μίαν; ὥστε οὐκέτι εἰσὶν δύο ἀλλὰ σὰρξ μία. ὃ οὖν ὁ θεὸς συνέζευξεν ἄνθρωπος μὴ χωριζέτω.",mark_used_matthew,Matthew,Mark,Matt 19:4–Matt 19:30,Mark 10:6–Mark 10:31,length_neutral; mark_omissions; terminology_shift; mark_nonuse_of_matt_gap,,"Span lengths are close (428 vs 486); neither direction is decided by block length alone. | Within the span Mark lacks 1 relative Matthean verses, which requires omission or stronger compression. | The same contrast requires Matthew→Mark to replace βασιλεία τῶν οὐρανῶν with βασιλεία τοῦ θεοῦ. | Before this block Mark lacks a Matthean interval of 28 verses (Matt 18:10–Matt 19:3); Matthew→Mark requires omission or non-use of that material.",Matthew has large source material that Mark must omit or ignore; cumulative omission burden is high.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.
Mark↔Matthew,19,Mark Mark 10:32–Mark 11:17 / Matt Matt 20:17–Matt 21:13,28,0.453304,38,31,10,3,691,534,0,16,target_addition_or_interposition,Mark 10:32–Mark 11:17,Matt 20:17–Matt 21:13,Mark 10:32~Matt 20:17; Mark 10:33~Matt 20:18; Mark 10:34~Matt 20:19; Mark 10:35~Matt 20:20; Mark 10:37~Matt 20:21,"Ἦσαν δὲ ἐν τῇ ὁδῷ ἀναβαίνοντες εἰς Ἱεροσόλυμα, καὶ ἦν προάγων αὐτοὺς ὁ Ἰησοῦς, καὶ ἐθαμβοῦντο, ⸂οἱ δὲ⸃ ἀκολουθοῦντες ἐφοβοῦντο. καὶ παραλαβὼν πάλιν τοὺς δώδεκα ἤρξατο αὐτοῖς λέγειν τὰ μέλλοντα αὐτῷ συμβαίνειν ὅτι Ἰδοὺ ἀναβαίνομεν εἰς Ἱεροσόλυμα, καὶ ὁ υἱὸς τοῦ ἀνθρώπου παραδοθήσεται τοῖς ἀρχιερεῦσιν καὶ ⸀τοῖς γραμματεῦσιν, καὶ κατακρινοῦσιν αὐτὸν θανάτῳ καὶ παραδώσουσιν αὐτὸν τοῖς ἔθνεσιν καὶ ἐμπαίξουσιν αὐτῷ καὶ ⸂ἐμπτύσουσιν αὐτῷ καὶ μαστιγώσουσιν αὐτὸν⸃ καὶ ⸀ἀποκτενοῦσιν, καὶ ⸂μετὰ τρεῖς ἡμέρα …","⸂Καὶ ἀναβαίνων ὁ⸃ Ἰησοῦς εἰς Ἱεροσόλυμα παρέλαβεν τοὺς δώδεκα ⸀μαθητὰς κατʼ ἰδίαν, ⸂καὶ ἐν τῇ ὁδῷ⸃ εἶπεν αὐτοῖς· Ἰδοὺ ἀναβαίνομεν εἰς Ἱεροσόλυμα, καὶ ὁ υἱὸς τοῦ ἀνθρώπου παραδοθήσεται τοῖς ἀρχιερεῦσιν καὶ γραμματεῦσιν, καὶ κατακρινοῦσιν αὐτὸν θανάτῳ, καὶ παραδώσουσιν αὐτὸν τοῖς ἔθνεσιν εἰς τὸ ἐμπαῖξαι καὶ μαστιγῶσαι καὶ σταυρῶσαι, καὶ τῇ τρίτῃ ἡμέρᾳ ⸀ἐγερθήσεται.",matthew_used_mark,Mark,Matthew,Mark 10:32–Mark 11:17,Matt 20:17–Matt 21:13,abbreviation; matt_omissions; scripturalization; matt_interposition,,"Matthew span is shorter (534 vs 691); this requires abbreviation, omission, or simplification. | Within the span Mark has more unmatched verses (10 vs Matthew 3), which requires Matthew to compress, omit, or redistribute more material. | Matthew has more explicit scriptural markers in-span (2 vs 1); Mark→Matthew implies scripturalization or explicit citation. | Before this block Matthew has an inserted/repositioned interval of 16 verses (Matt 20:1–Matt 20:16) compared with 0 in Mark.",Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
Mark↔Matthew,19,Mark Mark 10:32–Mark 11:17 / Matt Matt 20:17–Matt 21:13,28,0.453304,38,31,10,3,691,534,0,16,target_addition_or_interposition,Mark 10:32–Mark 11:17,Matt 20:17–Matt 21:13,Mark 10:32~Matt 20:17; Mark 10:33~Matt 20:18; Mark 10:34~Matt 20:19; Mark 10:35~Matt 20:20; Mark 10:37~Matt 20:21,"Ἦσαν δὲ ἐν τῇ ὁδῷ ἀναβαίνοντες εἰς Ἱεροσόλυμα, καὶ ἦν προάγων αὐτοὺς ὁ Ἰησοῦς, καὶ ἐθαμβοῦντο, ⸂οἱ δὲ⸃ ἀκολουθοῦντες ἐφοβοῦντο. καὶ παραλαβὼν πάλιν τοὺς δώδεκα ἤρξατο αὐτοῖς λέγειν τὰ μέλλοντα αὐτῷ συμβαίνειν ὅτι Ἰδοὺ ἀναβαίνομεν εἰς Ἱεροσόλυμα, καὶ ὁ υἱὸς τοῦ ἀνθρώπου παραδοθήσεται τοῖς ἀρχιερεῦσιν καὶ ⸀τοῖς γραμματεῦσιν, καὶ κατακρινοῦσιν αὐτὸν θανάτῳ καὶ παραδώσουσιν αὐτὸν τοῖς ἔθνεσιν καὶ ἐμπαίξουσιν αὐτῷ καὶ ⸂ἐμπτύσουσιν αὐτῷ καὶ μαστιγώσουσιν αὐτὸν⸃ καὶ ⸀ἀποκτενοῦσιν, καὶ ⸂μετὰ τρεῖς ἡμέρα …","⸂Καὶ ἀναβαίνων ὁ⸃ Ἰησοῦς εἰς Ἱεροσόλυμα παρέλαβεν τοὺς δώδεκα ⸀μαθητὰς κατʼ ἰδίαν, ⸂καὶ ἐν τῇ ὁδῷ⸃ εἶπεν αὐτοῖς· Ἰδοὺ ἀναβαίνομεν εἰς Ἱεροσόλυμα, καὶ ὁ υἱὸς τοῦ ἀνθρώπου παραδοθήσεται τοῖς ἀρχιερεῦσιν καὶ γραμματεῦσιν, καὶ κατακρινοῦσιν αὐτὸν θανάτῳ, καὶ παραδώσουσιν αὐτὸν τοῖς ἔθνεσιν εἰς τὸ ἐμπαῖξαι καὶ μαστιγῶσαι καὶ σταυρῶσαι, καὶ τῇ τρίτῃ ἡμέρᾳ ⸀ἐγερθήσεται.",mark_used_matthew,Matthew,Mark,Matt 20:17–Matt 21:13,Mark 10:32–Mark 11:17,expansion; mark_additions; descripturalization; mark_nonuse_of_matt_gap,,"Mark span is longer (691 vs 534); this requires expansion, vividization, or added detail. | Within the span Mark preserves more unmatched material (10 vs 3), which fits Markan expansion, retention, or de-grouping. | Matthew→Mark would require de-scripturalization or removal of explicit citation markers (2→1). | Before this block Mark lacks a Matthean interval of 16 verses (Matt 20:1–Matt 20:16); Matthew→Mark requires omission or non-use of that material.",Matthew has large source material that Mark must omit or ignore; cumulative omission burden is high.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.
Mark↔Matthew,20,Mark Mark 11:21–Mark 12:10 / Matt Matt 21:20–Matt 21:42,17,0.468388,22,23,5,6,370,453,3,6,minor_gap_or_local_relocation,Mark 11:21–Mark 12:10,Matt 21:20–Matt 21:42,Mark 11:21~Matt 21:20; Mark 11:23~Matt 21:21; Mark 11:24~Matt 21:22; Mark 11:28~Matt 21:23; Mark 11:29~Matt 21:24,"καὶ ἀναμνησθεὶς ὁ Πέτρος λέγει αὐτῷ· Ῥαββί, ἴδε ἡ συκῆ ἣν κατηράσω ἐξήρανται. καὶ ἀποκριθεὶς ὁ Ἰησοῦς λέγει αὐτοῖς· Ἔχετε πίστιν θεοῦ· ⸀ἀμὴν λέγω ὑμῖν ὅτι ὃς ἂν εἴπῃ τῷ ὄρει τούτῳ· Ἄρθητι καὶ βλήθητι εἰς τὴν θάλασσαν, καὶ μὴ διακριθῇ ἐν τῇ καρδίᾳ αὐτοῦ ἀλλὰ ⸀πιστεύῃ ὅτι ⸂ὃ λαλεῖ γίνεται, ἔσται αὐτῷ⸃.","καὶ ἰδόντες οἱ μαθηταὶ ἐθαύμασαν λέγοντες· Πῶς παραχρῆμα ἐξηράνθη ἡ συκῆ; ἀποκριθεὶς δὲ ὁ Ἰησοῦς εἶπεν αὐτοῖς· Ἀμὴν λέγω ὑμῖν, ἐὰν ἔχητε πίστιν καὶ μὴ διακριθῆτε, οὐ μόνον τὸ τῆς συκῆς ποιήσετε, ἀλλὰ κἂν τῷ ὄρει τούτῳ εἴπητε· Ἄρθητι καὶ βλήθητι εἰς τὴν θάλασσαν, γενήσεται· καὶ πάντα ὅσα ⸀ἂν αἰτήσητε ἐν τῇ προσευχῇ πιστεύοντες λήμψεσθε.",matthew_used_mark,Mark,Matthew,Mark 11:21–Mark 12:10,Matt 21:20–Matt 21:42,expansion; matt_additions,,"Matthew span is longer (453 tokens vs 370); this requires expansion, insertion, or fuller retelling. | Within the span Matthew has more unmatched verses (6 vs Mark 5), which fits added material or redistribution into the Matthean span.",Local changes still require redactional explanation.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
